fish_pos,zone_pos,fish_speed,action,timestamp
585.5693359375,540.6731567382812,0.0,1,1750969569.215443
571.7894287109375,529.5939331054688,-116.89741516113281,1,1750969569.3333828
556.8153076171875,515.4561767578125,-118.45781707763672,0,1750969569.4581394
544.1986083984375,494.22528076171875,-114.7469253540039,0,1750969569.5756876
522.4820556640625,478.2759094238281,-129.18698120117188,0,1750969569.7015936
496.9367980957031,469.1988525390625,-146.83297729492188,0,1750969569.8190792
476.7004089355469,470.2579345703125,-156.17539978027344,1,1750969569.9427655
457.5062255859375,466.5382385253906,-165.57516479492188,1,1750969570.0577066
443.2878723144531,456.50726318359375,-166.86285400390625,0,1750969570.182671
423.9439392089844,438.4825134277344,-165.84292602539062,0,1750969570.2982247
409.985107421875,425.8314514160156,-144.69174194335938,0,1750969570.4232447
396.6968994140625,422.0162353515625,-134.4513702392578,1,1750969570.5414426
386.185546875,422.5923156738281,-118.23065185546875,1,1750969570.6638033
374.2299499511719,412.90374755859375,-116.40254974365234,1,1750969570.778076
364.9296569824219,400.20794677734375,-97.74422454833984,0,1750969570.9035563
354.57122802734375,382.60504150390625,-93.0264663696289,0,1750969571.0211675
346.54180908203125,369.7645568847656,-83.39701843261719,1,1750969571.1461177
338.30657958984375,363.93450927734375,-80.3179702758789,1,1750969571.262899
333.8360595703125,356.73638916015625,-66.4227066040039,0,1750969571.390111
326.357666015625,340.1883544921875,-64.4828109741211,0,1750969571.5062346
321.43975830078125,330.3287048339844,-54.71369171142578,0,1750969571.631565
316.0076904296875,330.3523254394531,-51.06452941894531,1,1750969571.7496128
312.133544921875,328.44366455078125,-43.140419006347656,1,1750969571.874996
308.1575927734375,321.44659423828125,-42.79962921142578,0,1750969571.9938903
302.85418701171875,313.5584411621094,-38.324867248535156,1,1750969572.120034
298.660888671875,312.5203552246094,-37.665771484375,1,1750969572.2403314
296.25885009765625,305.87872314453125,-32.3345832824707,0,1750969572.3608165
294.75128173828125,300.40252685546875,-28.877294540405273,0,1750969572.471574
293.36456298828125,300.195068359375,-24.418155670166016,1,1750969572.5959857
291.23492431640625,295.27459716796875,-19.793668746948242,0,1750969572.7085347
286.6081237792969,291.31854248046875,-19.949045181274414,1,1750969572.8345816
284.79022216796875,293.1872863769531,-19.166297912597656,1,1750969572.9522805
284.51190185546875,291.2439880371094,-16.89388656616211,0,1750969573.0760303
282.95611572265625,295.0986328125,-17.43240737915039,1,1750969573.1884403
281.034423828125,301.8431396484375,-16.646345138549805,0,1750969573.3166363
279.188232421875,304.15185546875,-12.555010795593262,1,1750969573.4302402
