fish_pos,zone_pos,fish_speed,action,timestamp
578.71630859375,540.6292114257812,0.0,1,1750965891.023021
556.0122680664062,529.2473754882812,-175.2273406982422,1,1750965891.1526415
527.6062622070312,514.8106689453125,-207.43792724609375,0,1750965891.2711713
501.854248046875,501.5396728515625,-211.5150146484375,0,1750965891.3883994
476.78204345703125,493.6890869140625,-214.55160522460938,1,1750965891.5004966
456.0748291015625,491.18780517578125,-206.69546508789062,1,1750965891.618642
435.1321716308594,483.5711669921875,-209.3190460205078,1,1750965891.7298331
420.187744140625,468.4132995605469,-185.26144409179688,1,1750965891.855037
406.42388916015625,445.13299560546875,-166.2202606201172,0,1750965891.9657278
393.6083068847656,426.20880126953125,-142.97633361816406,0,1750965892.0849006
384.4415283203125,412.00482177734375,-123.42790222167969,1,1750965892.2031376
374.22235107421875,404.98895263671875,-102.55833435058594,1,1750965892.324805
367.259521484375,389.71929931640625,-90.8214340209961,1,1750965892.4395556
358.8076171875,368.53857421875,-79.77433013916016,0,1750965892.5616546
357.3701477050781,349.11309814453125,-60.84770584106445,0,1750965892.6738725
354.2374267578125,337.29119873046875,-50.695770263671875,0,1750965892.7909112
366.274169921875,330.18853759765625,-12.704362869262695,0,1750965892.904497
383.69744873046875,332.7652587890625,27.418376922607422,0,1750965893.0290465
398.07757568359375,342.9132080078125,66.81230163574219,0,1750965893.141589
414.465576171875,359.92315673828125,96.23792266845703,0,1750965893.2635863
427.48779296875,384.052001953125,124.83516693115234,1,1750965893.3756351
443.5359191894531,401.9920349121094,130.98342895507812,1,1750965893.4930356
457.61920166015625,419.05609130859375,128.30743408203125,1,1750965893.604332
473.34197998046875,424.2755126953125,129.40707397460938,0,1750965893.7223167
491.4361877441406,428.0860900878906,134.71005249023438,0,1750965893.8348117
506.6431884765625,445.66259765625,137.1274871826172,1,1750965893.9533348
514.4758911132812,473.63287353515625,122.9978256225586,1,1750965894.0719569
516.2894287109375,491.4114990234375,100.64871978759766,1,1750965894.1943648
518.7979736328125,504.0401306152344,78.43575286865234,0,1750965894.3074744
518.9283447265625,514.747802734375,46.469154357910156,1,1750965894.4376717
521.673828125,524.127685546875,25.719335556030273,1,1750965894.5495114
522.8861083984375,528.6185302734375,14.610644340515137,1,1750965894.664837
522.8499145507812,524.7930908203125,11.585290908813477,0,1750965894.779914
523.60498046875,521.1658325195312,8.370187759399414,0,1750965894.9037058
523.64990234375,522.0792846679688,8.250933647155762,1,1750965895.0146008
524.2295532226562,524.1486206054688,4.31430721282959,1,1750965895.1335754
526.054443359375,522.172119140625,5.271589756011963,0,1750965895.2528715
526.9205932617188,513.6483764648438,6.7680840492248535,0,1750965895.3737102
527.143310546875,508.5428466796875,5.9389448165893555,0,1750965895.4876823
526.93017578125,516.458740234375,5.519361972808838,1,1750965895.6135967
528.4293212890625,523.72216796875,7.117008209228516,1,1750965895.730163
528.2369995117188,524.1886596679688,3.7306582927703857,0,1750965895.8476985
528.8816528320312,522.07373046875,3.4371750354766846,0,1750965895.960786
530.5896606445312,524.2098388671875,5.796230316162109,0,1750965896.085016
531.2288818359375,535.1078491210938,7.271444797515869,1,1750965896.1974924
528.9168090820312,542.9906616210938,0.9062187075614929,1,1750965896.3194304
532.5291748046875,534.404541015625,7.619784355163574,1,1750965896.43254
530.2097778320312,521.11083984375,2.7163047790527344,0,1750965896.5557897
531.362548828125,508.32562255859375,2.0033538341522217,0,1750965896.6689806
531.1913452148438,506.63909912109375,0.5869855880737305,0,1750965896.79139
530.1746826171875,516.4826049804688,2.6150851249694824,1,1750965896.9065855
530.0372314453125,524.9309692382812,-3.9942996501922607,1,1750965897.029943
531.1113891601562,529.1012573242188,1.5657539367675781,1,1750965897.1494613
533.8135375976562,530.41552734375,3.9542343616485596,0,1750965897.271522
533.5482788085938,528.482177734375,3.764465808868408,0,1750965897.3845007
534.9258422851562,530.7245483398438,7.637803077697754,0,1750965897.5152144
533.2161254882812,529.0469970703125,4.862091064453125,0,1750965897.6292324
