fish_pos,zone_pos,fish_speed,action,timestamp
583.625732421875,540.7709350585938,0.0,1,1750967833.71356
548.8403930664062,535.6460571289062,-301.6244812011719,1,1750967833.828939
513.966064453125,524.22265625,-298.91485595703125,1,1750967833.9466634
467.73895263671875,503.20098876953125,-334.7077331542969,1,1750967834.0604444
433.6622619628906,484.80096435546875,-320.72064208984375,1,1750967834.182694
404.85516357421875,457.935791015625,-307.29449462890625,1,1750967834.2963064
382.87506103515625,425.17645263671875,-282.4179992675781,0,1750967834.420316
361.91107177734375,397.1372985839844,-258.8422546386719,1,1750967834.5378919
344.38201904296875,369.7322998046875,-206.08523559570312,0,1750967834.660899
326.45135498046875,340.99615478515625,-181.99264526367188,0,1750967834.7741365
314.731201171875,321.1608581542969,-150.05923461914062,1,1750967834.8989198
303.1175537109375,302.66754150390625,-134.2460174560547,0,1750967835.0172234
293.142578125,281.9964904785156,-114.54071044921875,0,1750967835.1422133
285.2969970703125,264.04736328125,-99.43727111816406,0,1750967835.259317
277.723876953125,258.0542907714844,-80.43135070800781,1,1750967835.3790329
271.90814208984375,254.89013671875,-71.4674301147461,0,1750967835.4974737
267.507080078125,244.4837646484375,-59.01854705810547,0,1750967835.619965
264.8648681640625,243.69659423828125,-47.79955291748047,0,1750967835.7314181
257.7423095703125,249.21588134765625,-45.48265075683594,1,1750967835.8599372
256.58013916015625,251.81716918945312,-34.84877395629883,0,1750967835.9750628
253.61813354492188,257.49951171875,-28.615131378173828,1,1750967836.1402347
252.14755249023438,265.38323974609375,-23.207849502563477,0,1750967836.3055425
248.5081024169922,275.22674560546875,-22.422937393188477,0,1750967836.4895566
247.0465087890625,281.54425048828125,-13.115809440612793,1,1750967836.6546893
244.15411376953125,293.0341491699219,-15.944503784179688,1,1750967836.7736115
243.95358276367188,299.75555419921875,-12.697078704833984,1,1750967836.8917155
242.57891845703125,293.68817138671875,-13.3009033203125,1,1750967837.007117
242.50564575195312,285.5166931152344,-9.455911636352539,0,1750967837.1390505
243.02239990234375,267.74627685546875,-6.812692165374756,0,1750967837.257987
250.31094360351562,254.84542846679688,9.629194259643555,0,1750967837.3837118
277.94921875,250.5388946533203,56.8809700012207,0,1750967837.5015566
303.7039794921875,254.736328125,98.66397857666016,0,1750967837.6323757
327.63580322265625,259.9098205566406,136.02598571777344,0,1750967837.7607663
348.10791015625,277.8878173828125,166.95785522460938,0,1750967837.8895147
364.43048095703125,304.0252380371094,182.2207794189453,1,1750967838.0110655
382.356689453125,344.2532958984375,160.7474822998047,1,1750967838.1520047
394.24652099609375,371.4102478027344,140.64450073242188,1,1750967838.2752347
405.48406982421875,395.24725341796875,121.94759368896484,1,1750967838.3963678
412.97271728515625,403.7451477050781,103.16029357910156,0,1750967838.5114584
417.3951721191406,410.2599182128906,83.28617858886719,1,1750967838.6381445
424.00311279296875,421.24755859375,69.42129516601562,1,1750967838.7523375
430.6595458984375,422.86236572265625,61.102073669433594,0,1750967838.873579
434.6650695800781,427.7900390625,49.436214447021484,1,1750967838.989879
437.4068298339844,437.99017333984375,40.91932678222656,1,1750967839.1118312
440.750732421875,441.5433349609375,39.75690460205078,0,1750967839.2267668
443.66375732421875,445.9368896484375,32.878379821777344,1,1750967839.350812
445.7464599609375,458.57525634765625,25.6445255279541,1,1750967839.4620743
446.53802490234375,460.9234619140625,19.999658584594727,0,1750967839.5893967
448.99163818359375,462.3879089355469,19.77720832824707,1,1750967839.7042043
449.16754150390625,464.7978820800781,14.25108528137207,1,1750967839.8238826
451.090087890625,461.18939208984375,12.81334400177002,0,1750967839.9419081
452.4164123535156,461.3092346191406,11.195394515991211,1,1750967840.0666769
454.1563720703125,465.0120544433594,12.9202241897583,1,1750967840.1839166
454.71673583984375,461.4290771484375,9.531585693359375,0,1750967840.3104656
454.3199768066406,454.484619140625,8.561429977416992,1,1750967840.4278462
454.17254638671875,453.338623046875,5.064384460449219,1,1750967840.5510426
455.0236511230469,454.5515441894531,4.453129768371582,0,1750967840.663406
454.1731872558594,453.35601806640625,0.1308521330356598,0,1750967840.789018
454.7746276855469,454.66839599609375,0.26242294907569885,0,1750967840.907273
577.2816772460938,540.3682250976562,1.778964638710022,1,1750967870.0632803
553.6004638671875,528.7407836914062,-40.68019104003906,1,1750967870.1742034
530.0311889648438,519.3518676757812,-79.34481811523438,0,1750967870.301092
506.1050109863281,500.8016052246094,-119.03631591796875,0,1750967870.4176786
485.2541198730469,484.827880859375,-153.64706420898438,1,1750967870.5418103
467.691650390625,478.8233642578125,-185.94461059570312,1,1750967870.6534822
452.2750549316406,463.78790283203125,-167.33758544921875,0,1750967870.7814596
434.6315002441406,451.802490234375,-160.73147583007812,1,1750967870.896986
421.4966125488281,443.93408203125,-140.5892791748047,0,1750967871.0226526
409.91033935546875,428.78350830078125,-126.79136657714844,0,1750967871.1397138
397.4150085449219,423.114013671875,-115.41934967041016,1,1750967871.264143
390.1048889160156,418.68109130859375,-103.64762878417969,1,1750967871.3828278
383.23516845703125,408.3523254394531,-84.19023132324219,0,1750967871.506757
375.47943115234375,400.32391357421875,-76.9921875,1,1750967871.6199415
367.6253662109375,397.7986755371094,-68.48360443115234,1,1750967871.7590897
363.0632629394531,388.05206298828125,-56.204017639160156,0,1750967871.8759854
357.4031066894531,382.7283935546875,-52.98822021484375,1,1750967872.0003319
353.85430908203125,380.8229064941406,-48.239898681640625,1,1750967872.1123164
349.74298095703125,375.30938720703125,-41.427085876464844,0,1750967872.2316148
346.6121826171875,364.3831787109375,-35.51089859008789,1,1750967872.3482256
343.8580322265625,364.44195556640625,-32.14266586303711,1,1750967872.472333
340.97216796875,355.8370361328125,-28.165973663330078,0,1750967872.5849054
336.7967529296875,348.7744140625,-28.453149795532227,1,1750967872.7109492
336.2369384765625,348.0594482421875,-22.516361236572266,1,1750967872.8280985
334.7748107910156,341.6374206542969,-19.488269805908203,0,1750967872.9529333
333.3248291015625,330.1846923828125,-17.540374755859375,0,1750967873.069439
332.135009765625,327.35693359375,-14.379345893859863,1,1750967873.1904356
330.24359130859375,321.43267822265625,-10.999811172485352,0,1750967873.3069854
327.82757568359375,309.3026428222656,-13.946467399597168,0,1750967873.4308295
327.7620849609375,305.00048828125,-11.722135543823242,0,1750967873.5413952
327.8307189941406,309.3082580566406,-9.118785858154297,0,1750967873.6618893
326.6842041015625,322.0643310546875,-9.113332748413086,1,1750967873.778841
325.4546203613281,337.4564208984375,-7.848097324371338,1,1750967873.9030244
326.69488525390625,344.48187255859375,-1.7372287511825562,1,1750967874.0153475
325.7633056640625,344.6095886230469,-3.096499443054199,1,1750967874.1414175
325.59979248046875,334.66162109375,-3.49053692817688,0,1750967874.2581482
324.49462890625,327.00079345703125,-3.3309988975524902,0,1750967874.380907
323.4450378417969,326.98883056640625,-3.204129695892334,0,1750967874.494129
318.60772705078125,333.9664001464844,-13.004518508911133,1,1750967874.6215596
314.22259521484375,337.19207763671875,-19.20389175415039,1,1750967874.7358093
307.2445068359375,329.6348571777344,-30.5200252532959,0,1750967874.8561513
304.0054931640625,321.4327697753906,-34.190643310546875,0,1750967874.9745321
295.8941955566406,318.3161926269531,-45.64809036254883,1,1750967875.0964081
293.904052734375,314.4076232910156,-41.582340240478516,1,1750967875.2092826
290.6435546875,300.3094787597656,-39.11030960083008,0,1750967875.3345704
285.78375244140625,284.22601318359375,-36.22119903564453,0,1750967875.4461915
283.0874328613281,276.72589111328125,-35.020809173583984,1,1750967875.5724418
281.10552978515625,270.39215087890625,-25.077404022216797,0,1750967875.6901476
278.1373291015625,261.39190673828125,-26.4133243560791,0,1750967875.8122475
276.6911315917969,257.2781066894531,-23.753217697143555,0,1750967875.9258988
276.688720703125,257.28338623046875,-15.0499267578125,1,1750967876.050824
275.81396484375,256.2457580566406,-12.272844314575195,1,1750967876.1679401
275.1575012207031,256.695068359375,-9.993257522583008,0,1750967876.2885652
276.5206298828125,257.5772705078125,-2.773606061935425,0,1750967876.4042056
276.52056884765625,257.56341552734375,-0.22873851656913757,0,1750967876.5252805
276.5204772949219,257.5686340332031,-0.2250390350818634,0,1750967876.6393178
276.52197265625,257.56964111328125,1.2718021869659424,0,1750967876.759575
276.5207824707031,257.5805358886719,2.357712745666504,0,1750967876.8761191
276.5208740234375,257.57928466796875,0.00033792975591495633,0,1750967876.9940777
276.5231628417969,257.57220458984375,0.0045665861107409,0,1750967877.1049826
276.522216796875,257.5735168457031,0.003166281385347247,0,1750967877.2261996
276.5215148925781,257.5740966796875,-0.0005381072987802327,0,1750967877.341464
580.7547607421875,540.335693359375,4.8796844482421875,1,1750967889.8146994
538.7767333984375,535.5538940429688,-65.24525451660156,1,1750967889.9344149
484.0836181640625,523.0648193359375,-157.98721313476562,0,1750967890.0523798
428.72137451171875,508.13348388671875,-248.15176391601562,1,1750967890.1751928
381.6869812011719,489.32867431640625,-322.9442138671875,1,1750967890.3009067
338.86199951171875,454.11639404296875,-400.3598937988281,1,1750967890.4190266
312.8664245605469,410.0526428222656,-376.05621337890625,0,1750967890.5324776
