fish_pos,zone_pos,fish_speed,action,timestamp
403.17547607421875,421.6807556152344,0.0,1,1750965525.6933572
394.57781982421875,409.44329833984375,-73.49226379394531,0,1750965525.8103921
386.573486328125,401.19091796875,-71.16559600830078,1,1750965525.9266834
378.4205322265625,398.69134521484375,-70.0016098022461,1,1750965526.047141
373.45440673828125,390.4317626953125,-63.14372253417969,0,1750965526.1638012
365.76788330078125,385.18878173828125,-63.144195556640625,1,1750965526.2855256
361.46826171875,385.0262451171875,-55.974952697753906,0,1750965526.399743
356.0675048828125,379.3233947753906,-51.01064682006836,0,1750965526.5224483
354.72454833984375,379.9287414550781,-39.844478607177734,1,1750965526.6358426
349.71502685546875,379.5865478515625,-39.83578872680664,0,1750965526.75363
346.3941955566406,373.4908447265625,-33.177886962890625,0,1750965526.8648734
344.9598693847656,373.336181640625,-27.9897518157959,1,1750965526.9873698
341.77459716796875,369.785400390625,-24.530282974243164,0,1750965527.106598
338.21954345703125,364.4896240234375,-27.558826446533203,1,1750965527.238352
337.760986328125,363.50982666015625,-19.859472274780273,1,1750965527.3521562
336.05743408203125,354.48968505859375,-16.709747314453125,0,1750965527.4728858
335.18359375,350.8802490234375,-15.883984565734863,1,1750965527.5882313
334.091064453125,350.15618896484375,-12.316717147827148,0,1750965527.711199
332.1356201171875,341.4656066894531,-10.433652877807617,0,1750965527.8225024
330.7475280761719,340.4090881347656,-11.915019989013672,1,1750965527.9438677
330.84783935546875,337.6680908203125,-8.920198440551758,0,1750965528.0597203
328.5476989746094,329.8424377441406,-11.191141128540039,0,1750965528.1811926
327.98284912109375,332.5765075683594,-10.40192985534668,1,1750965528.2955725
327.4159240722656,332.4610900878906,-7.810151100158691,0,1750965528.4185245
327.05657958984375,336.01971435546875,-6.162224769592285,0,1750965528.5309296
327.3300476074219,345.18206787109375,-5.872941017150879,1,1750965528.6491795
325.6536560058594,356.1439208984375,-5.080753803253174,1,1750965528.7611463
325.6573791503906,357.9900207519531,-4.087588310241699,1,1750965528.8933582
326.46478271484375,362.662353515625,-1.7945525646209717,1,1750965529.0111551
324.3372802734375,361.5172424316406,-4.7089924812316895,1,1750965529.130903
321.8360595703125,353.63568115234375,-9.465459823608398,0,1750965529.2473915
317.75946044921875,348.9755859375,-12.942323684692383,1,1750965529.3733985
317.3648986816406,341.005859375,-13.568449020385742,0,1750965529.500559
316.9004821777344,329.6839904785156,-15.730082511901855,0,1750965529.6180105
315.07745361328125,325.96856689453125,-15.345922470092773,1,1750965529.73304
315.0277099609375,319.1279296875,-11.136308670043945,0,1750965529.851004
313.233642578125,305.226318359375,-7.689087867736816,0,1750965529.969677
312.07763671875,302.6979675292969,-8.943109512329102,1,1750965530.0930102
313.0975341796875,301.97857666015625,-6.335427761077881,1,1750965530.205273
311.9606018066406,297.940673828125,-5.086335182189941,0,1750965530.3236735
311.93316650390625,295.0140686035156,-5.04801607131958,0,1750965530.4429042
311.97637939453125,299.4245910644531,-1.952972650527954,0,1750965530.564063
312.02734375,297.9589538574219,0.011179166845977306,0,1750965530.6777747
313.3299865722656,295.71337890625,0.287898451089859,0,1750965530.8022244
311.9585266113281,297.9280700683594,-0.24787692725658417,0,1750965530.9138844
311.9559020996094,297.9241027832031,-0.20634815096855164,0,1750965531.030774
311.9573059082031,297.9245910644531,-0.27516797184944153,0,1750965531.142433
311.9571533203125,297.9307861328125,-0.3650665581226349,0,1750965531.2588358
311.956298828125,297.9266662597656,-2.460134267807007,0,1750965531.3710423
311.95574951171875,297.923583984375,-0.00469235610216856,0,1750965531.4891326
311.9612121582031,297.948974609375,0.009548639878630638,0,1750965531.6011755
311.95892333984375,297.9379577636719,0.0031289656180888414,0,1750965531.7184126
311.9570007324219,297.93182373046875,-3.188475966453552e-05,0,1750965531.830724
