fish_pos,zone_pos,fish_speed,action,timestamp
574.7239990234375,541.86474609375,0.0,1,1750965833.620054
513.952880859375,539.3553466796875,-504.6397705078125,1,1750965833.7405362
457.77008056640625,533.2369384765625,-495.384521484375,1,1750965833.8560996
408.6137390136719,507.578125,-463.4905700683594,1,1750965833.9791644
367.2856140136719,469.9055480957031,-439.63043212890625,0,1750965834.0913677
337.2418212890625,431.41259765625,-397.61090087890625,0,1750965834.2222693
314.3017578125,405.0447998046875,-337.5040588378906,0,1750965834.3346639
294.10772705078125,389.2409973144531,-274.81060791015625,0,1750965834.4516144
276.99566650390625,389.3896484375,-225.72433471679688,1,1750965834.5625398
265.6119079589844,379.21795654296875,-171.0869140625,1,1750965834.682556
256.8522644042969,358.0690612792969,-140.07373046875,0,1750965834.8001666
276.3104248046875,327.8704833984375,-66.9259262084961,0,1750965834.9205573
321.691650390625,303.521728515625,46.09620666503906,0,1750965835.0361934
316.362548828125,282.9232177734375,68.25626373291016,0,1750965835.1587906
302.193603515625,274.1448669433594,62.168907165527344,0,1750965835.2718623
285.49951171875,276.6403503417969,50.248939514160156,0,1750965835.3963904
271.99285888671875,282.5892333984375,-6.340893745422363,1,1750965835.5077162
259.0700378417969,289.09490966796875,-105.7256851196289,1,1750965835.6314108
250.782470703125,290.06683349609375,-111.70649719238281,1,1750965835.7443645
245.30303955078125,287.8231506347656,-95.35012817382812,1,1750965835.8702734
243.53724670410156,270.4863586425781,-71.5503158569336,0,1750965835.9874594
239.85281372070312,263.4026794433594,-53.29863739013672,0,1750965836.1100602
244.73599243164062,262.14019775390625,-23.860958099365234,1,1750965836.2243652
252.32025146484375,263.41607666015625,3.3256659507751465,1,1750965836.345603
254.2655487060547,258.98004150390625,15.429784774780273,0,1750965836.4600177
246.51390075683594,248.06011962890625,5.797651767730713,0,1750965836.5826206
243.0919189453125,246.96554565429688,5.7454047203063965,0,1750965836.6954877
236.203369140625,252.28558349609375,-14.399728775024414,1,1750965836.8142202
233.29867553710938,255.38970947265625,-32.179168701171875,1,1750965836.9245024
229.13035583496094,245.90240478515625,-42.28612518310547,0,1750965837.0488234
225.7266845703125,238.6033935546875,-35.56645965576172,0,1750965837.1636853
223.9415283203125,234.24227905273438,-32.096221923828125,0,1750965837.3013597
219.56370544433594,240.92922973632812,-27.71270751953125,1,1750965837.4226596
217.4236297607422,245.414306640625,-26.123855590820312,0,1750965837.5389922
216.79061889648438,239.93643188476562,-20.51403045654297,0,1750965837.654428
215.92916870117188,242.13540649414062,-15.9627046585083,1,1750965837.779766
215.4188232421875,246.047119140625,-14.23608684539795,1,1750965837.8975122
213.48330688476562,244.45706176757812,-10.186807632446289,0,1750965838.019634
213.48468017578125,246.90135192871094,-6.505424499511719,1,1750965838.1343913
211.7479248046875,251.99200439453125,-8.237266540527344,1,1750965838.2572021
213.56704711914062,250.44546508789062,-3.6066715717315674,1,1750965838.368942
213.53439331054688,242.32220458984375,-2.795491933822632,0,1750965838.486278
209.882080078125,235.69796752929688,-6.139082908630371,0,1750965838.5984251
208.96835327148438,234.8456573486328,-7.711904048919678,0,1750965838.7151918
208.63983154296875,240.40744018554688,-5.461886882781982,1,1750965838.8283765
216.16885375976562,243.3811492919922,2.4376418590545654,1,1750965838.9633675
235.65914916992188,236.43536376953125,35.008880615234375,0,1750965839.0832548
253.6420440673828,223.5955810546875,69.05526733398438,0,1750965839.2138705
273.99365234375,221.6415557861328,75.28886413574219,1,1750965840.0866976
251.8994140625,341.0928955078125,45.10799789428711,1,1750965840.2304013
253.88198852539062,328.9126281738281,36.51271057128906,0,1750965840.3853953
254.86907958984375,296.627685546875,5.582390785217285,0,1750965840.5098135
258.6285705566406,269.4357604980469,-17.522687911987305,0,1750965840.679619
273.04296875,262.4700622558594,0.9088104367256165,0,1750965840.80445
315.63226318359375,261.23931884765625,99.32572174072266,1,1750965840.930348
367.90936279296875,275.0199890136719,185.8846893310547,0,1750965841.0476599
406.9337463378906,277.433349609375,246.11532592773438,0,1750965841.1739233
445.6015319824219,289.80560302734375,309.9667663574219,0,1750965841.2871878
472.17205810546875,318.22064208984375,330.2678527832031,0,1750965841.4096408
492.8444519042969,356.47186279296875,299.50445556640625,0,1750965841.521703
506.87774658203125,397.19329833984375,234.3968963623047,1,1750965841.638607
522.552734375,443.44464111328125,200.12295532226562,1,1750965841.7524118
535.6136474609375,467.21441650390625,153.26055908203125,1,1750965841.8743868
555.4458618164062,483.66741943359375,144.82835388183594,1,1750965841.9878306
564.4072265625,489.225830078125,122.4736557006836,0,1750965842.1110976
566.48828125,497.60693359375,102.13079071044922,1,1750965842.224546
566.8274536132812,510.61114501953125,75.17338562011719,1,1750965842.340607
567.404052734375,525.2092895507812,54.77040481567383,1,1750965842.454312
567.5865478515625,528.9921875,20.10594367980957,0,1750965842.5763524
566.7125244140625,529.361083984375,4.027471542358398,0,1750965842.689938
566.8682861328125,539.0872802734375,0.6125527620315552,0,1750965842.8126838
567.4684448242188,539.85009765625,1.0930513143539429,0,1750965842.9253848
566.9391479492188,537.6334838867188,-0.771166980266571,0,1750965843.049904
566.4384765625,543.6085815429688,-1.9544823169708252,0,1750965843.1631489
566.8673095703125,540.76123046875,0.2945559620857239,0,1750965843.2839315
566.93310546875,542.6383056640625,0.15577295422554016,0,1750965843.398371
567.43896484375,543.5526123046875,-0.07922973483800888,0,1750965843.5202317
566.9701538085938,543.4314575195312,-0.0632530227303505,0,1750965843.6326544
567.0103759765625,543.218017578125,0.8878058195114136,0,1750965843.7529893
566.4169311523438,543.6044921875,-0.841159999370575,0,1750965843.8694825
572.740234375,542.569580078125,9.751211166381836,0,1750965843.9875958
582.0379028320312,541.4990844726562,25.505374908447266,0,1750965844.0997305
589.6677856445312,544.0040893554688,38.17308807373047,0,1750965844.2286763
598.6640014648438,544.1325073242188,53.960426330566406,0,1750965844.34216
