fish_pos,zone_pos,fish_speed,action,timestamp
283.0196228027344,285.9670104980469,0.0,0,1750965200.2514806
250.42047119140625,257.42010498046875,-132.6123504638672,1,1750965200.37552
290.0913391113281,257.4378662109375,3.7539520263671875,1,1750965200.5178878
333.39093017578125,253.82827758789062,72.29519653320312,0,1750965200.6436489
370.01947021484375,235.45184326171875,179.9833221435547,0,1750965200.7785203
396.98809814453125,233.51458740234375,168.3462371826172,0,1750965200.9007776
424.87774658203125,248.44692993164062,142.75108337402344,0,1750965201.0292242
445.6705017089844,279.0997314453125,120.58332824707031,0,1750965201.1583204
460.0113525390625,319.8538818359375,99.28359985351562,0,1750965201.283344
475.1971740722656,380.3824462890625,80.22577667236328,0,1750965201.4073997
486.99755859375,456.9669189453125,65.44328308105469,1,1750965201.5415664
495.40142822265625,522.091796875,56.25187301635742,1,1750965201.6630878
504.40374755859375,540.3223876953125,45.528236389160156,1,1750965201.793258
509.8048400878906,530.2586669921875,36.25544738769531,0,1750965201.9223273
515.6370849609375,516.3897705078125,31.69120216369629,0,1750965202.0477905
522.1650390625,508.46722412109375,28.382122039794922,0,1750965202.171717
525.6602172851562,509.7008361816406,25.19635772705078,0,1750965202.30607
527.3472290039062,522.2340087890625,18.60982894897461,1,1750965202.428705
530.0858764648438,532.8997802734375,12.320025444030762,0,1750965202.5564198
533.9593505859375,535.3055419921875,13.42932415008545,0,1750965202.6793141
536.1217041015625,542.6913452148438,13.930334091186523,1,1750965202.8123915
537.0427856445312,533.554931640625,10.882722854614258,0,1750965202.9583626
538.060791015625,514.5254516601562,6.079056739807129,0,1750965203.091498
539.0113525390625,506.17803955078125,4.08429479598999,0,1750965203.24144
542.2199096679688,508.30450439453125,7.4834184646606445,0,1750965203.3797386
543.2708740234375,522.7164916992188,7.354531288146973,1,1750965203.5295608
543.1342163085938,534.2149658203125,5.881353855133057,1,1750965203.668639
542.158935546875,534.9666137695312,-0.13780145347118378,0,1750965203.8140056
506.3832702636719,536.4100341796875,-50.80413818359375,0,1750965203.9601579
465.08294677734375,541.1838989257812,-109.7350082397461,1,1750965204.1006656
427.4864807128906,526.0322265625,-160.59463500976562,1,1750965204.2455778
396.8305969238281,495.88812255859375,-161.8668212890625,1,1750965204.367786
371.6451110839844,447.60406494140625,-141.224609375,0,1750965204.499465
351.520751953125,407.98077392578125,-117.7337875366211,0,1750965204.6404047
333.9331359863281,372.158935546875,-94.4168930053711,0,1750965204.7704673
320.530517578125,354.956787109375,-77.71920776367188,0,1750965204.894262
310.453125,342.7327575683594,-64.90679168701172,1,1750965205.0217762
301.8770751953125,333.5819091796875,-51.06397247314453,1,1750965205.1508462
294.22882080078125,316.7806396484375,-41.25578689575195,0,1750965205.2793412
286.67950439453125,304.28204345703125,-37.810264587402344,0,1750965205.4012907
281.8546142578125,299.26934814453125,-31.611242294311523,1,1750965205.5366783
275.911376953125,293.664794921875,-29.3895320892334,0,1750965205.6592684
274.2579345703125,284.8058166503906,-19.579345703125,0,1750965205.7847803
267.89862060546875,280.1383056640625,-22.26202392578125,1,1750965205.9146762
265.67083740234375,280.0570983886719,-16.02653694152832,1,1750965206.041943
264.4107666015625,272.1025085449219,-15.417759895324707,0,1750965206.1660714
262.7520751953125,269.3906555175781,-8.029844284057617,1,1750965206.3015609
258.69915771484375,270.6949462890625,-11.247079849243164,1,1750965206.4226608
257.5165100097656,264.6520690917969,-11.069241523742676,0,1750965206.550252
255.95474243164062,263.818603515625,-10.837728500366211,1,1750965206.6909766
255.4143829345703,268.32537841796875,-4.939844608306885,1,1750965206.8200407
255.44229125976562,263.8165588378906,-3.037414789199829,0,1750965206.9706333
254.77011108398438,264.6846008300781,-1.8956077098846436,0,1750965207.0947864
254.906982421875,272.750244140625,-0.8219441175460815,1,1750965207.214275
256.0397033691406,274.5304260253906,0.8513525724411011,1,1750965207.3476703
256.1929626464844,274.5926513671875,2.1836280822753906,0,1750965207.4752126
256.7637939453125,275.8369445800781,2.8734731674194336,0,1750965207.6000311
255.35472106933594,274.0591125488281,-0.9302433729171753,0,1750965207.7355402
256.19281005859375,274.5997009277344,0.1003539115190506,0,1750965207.8680818
